9/4/2018,1,34.583075,34.583075
9/4/2018,2,32.87034,32.87034
9/4/2018,3,33.604205,33.604205
9/4/2018,4,55.467335,55.467335
9/4/2018,5,53.361035,53.361035
9/4/2018,6,36.537715,36.537715
9/4/2018,7,44.127175,44.127175
9/4/2018,8,43.894435,43.894435
9/4/2018,9,44.483995,44.483995
9/4/2018,10,38.27606,38.27606
9/4/2018,11,39.205,39.205
9/4/2018,12,44.69507,44.69507
9/4/2018,13,50.51321,50.51321
9/4/2018,14,38.44,38.44
9/4/2018,15,44.293375,44.293375
9/4/2018,16,46.00439,46.00439
9/4/2018,17,79.975,79.975
9/4/2018,18,83.975,83.975
9/4/2018,19,78.75,78.75
9/4/2018,20,48.916555,48.916555
9/4/2018,21,48.860305,48.860305
9/4/2018,22,79.975,79.975
9/4/2018,23,69.225,69.225
9/4/2018,24,68.38851,68.38851
9/4/2018,25,59.975,59.975
9/4/2018,26,59.475,59.475
9/4/2018,27,58.975,58.975
9/4/2018,28,56.1755,56.1755
9/4/2018,29,45.943335,45.943335
9/4/2018,30,39.69424,39.69424
9/4/2018,31,49.11466,49.11466
9/4/2018,32,50,50
9/4/2018,33,50.05755,50.05755
9/4/2018,34,51,51
9/4/2018,35,48.190855,48.190855
9/4/2018,36,47.05093,47.05093
9/4/2018,37,34.892035,34.892035
9/4/2018,38,35.14391,35.14391
